id,full_name,gender,date_of_birth,blood_group,phone,email,roll_no,abc_id,aadhaar_number,photo_url,tc_number,address,city,state,pincode,father_name,mother_name,parent_phone,guardian_name,annual_income,siblings,community,religion,caste,nationality,mother_tongue,stream,department,dept_id,branch,branch_full_name,jntuh_branch_code,admission_year,batch,current_year,section,current_semester,cgpa,sgpa_current,active_backlogs,admission_category,eamcet_hall_ticket,eamcet_rank,fee_category,annual_tuition_fee,hostel_fee,total_annual_fee,scholarship,scholarship_amount,bus_route,student_status
STU-02455,Anjali Pandey,Female,2002-05-11,A-,9713979394,anjali.02455@student.aits.edu.in,22A81A030055,203821824726,XXXX-XXXX-9301,https://randomuser.me/api/portraits/women/80.jpg,AITS/TC/2022/2024,"H.No 4-56/2, Near Water Tank, Alwal",Hyderabad,Telangana,500054,Prashanth Pandey,Eswari Pandey,9615940294,Prashanth Pandey,600000,2,BC-A,Hindu,Kummari,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2022,2026,4,A,7,9.65,8.33,0,Management,,,Day Scholar,88000,0,88000,,0,,Active
STU-02456,Manasa Natarajan,Female,2002-05-25,B+,9820140496,manasa.02456@student.aits.edu.in,22A81A030056,231927637784,XXXX-XXXX-1490,https://randomuser.me/api/portraits/women/81.jpg,AITS/TC/2022/6521,"Plot 8, Venkateshwara Colony, Sainikpuri",Hyderabad,Telangana,500026,Amarnath Natarajan,Fathima Natarajan,9291391028,Amarnath Natarajan,400000,1,ST,Hindu,Koya,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2022,2026,4,A,7,8.8,6.51,0,Management,,,Day Scholar,88000,0,88000,SC/ST Post-Matric,45000,,Active
STU-02457,Madhu Subramaniam,Male,2002-07-13,O+,9594169532,madhu.02457@student.aits.edu.in,22A81A030057,335800221430,XXXX-XXXX-7988,https://randomuser.me/api/portraits/men/82.jpg,AITS/TC/2022/9926,"H.No 2-45, Main Road, Bachupally",Hyderabad,Telangana,500022,Ganesh Subramaniam,Kavya Subramaniam,9826213868,Ganesh Subramaniam,250000,1,BC-B,Hindu,Viswabrahmins,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2022,2026,4,A,7,9.39,6.87,0,EAMCET,TS73241,76756,Day Scholar,88000,0,88000,,0,,Active
STU-02458,Tarun Kaur,Male,2002-09-07,O+,9841447343,tarun.02458@student.aits.edu.in,22A81A030058,628962491950,XXXX-XXXX-7864,https://randomuser.me/api/portraits/men/83.jpg,AITS/TC/2022/5022,"H.No 2-45, Main Road",Ongole,Andhra Pradesh,523001,Omkar Kaur,Anusha Kaur,9335648772,Omkar Kaur,800000,0,BC-A,Hindu,Padmasali,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2022,2026,4,A,7,6.82,6.29,0,EAMCET,TS35864,30604,Hosteller,88000,55000,143000,,0,,Active
STU-02459,Amulya Nair,Female,2004-05-07,B+,9850308253,amulya.02459@student.aits.edu.in,22A81A030059,932836282302,XXXX-XXXX-9018,https://randomuser.me/api/portraits/women/84.jpg,AITS/TC/2022/7288,"H.No 2-45, Main Road",Nellore,Andhra Pradesh,524001,Suresh Nair,Madhuri Nair,9243855788,Suresh Nair,500000,1,SC,Hindu,Arundhatiya,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2022,2026,4,A,7,8.5,8.41,3,Lateral Entry,TSLAT7034,677,Day Scholar,88000,0,88000,SC/ST Post-Matric,45000,,Active
STU-02460,Padmini Bhat,Female,2004-09-02,B-,9737716180,padmini.02460@student.aits.edu.in,22A81A030060,541497255534,XXXX-XXXX-3331,https://randomuser.me/api/portraits/women/85.jpg,AITS/TC/2022/6453,"Flat 3A, Residency",Medak,Telangana,502110,Ganesh Bhat,Bhavana Bhat,9656700923,Ganesh Bhat,1500000,0,OC,Hindu,Reddy,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2022,2026,4,A,7,5.71,8.04,0,EAMCET,TS14805,18118,Day Scholar,88000,0,88000,Merit,10000,,Active
STU-02461,Siddharth Tripathi,Male,2003-05-21,O+,9787190716,siddharth.02461@student.aits.edu.in,23A81A030001,508933806105,XXXX-XXXX-6003,https://randomuser.me/api/portraits/men/86.jpg,AITS/TC/2023/7706,"Door No 4-12, Near Temple",Rajahmundry,Andhra Pradesh,533101,Trivikram Tripathi,Nandini Tripathi,9270887083,Trivikram Tripathi,150000,1,BC-D,Hindu,Munnur Kapu,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,6.36,8.12,0,EAMCET,TS76021,65928,Day Scholar,88000,0,88000,EBC,20000,Route-9,Active
STU-02462,Prashanth Naidu,Male,2004-06-21,B-,9328208825,prashanth.02462@student.aits.edu.in,23A81A030002,751782693207,XXXX-XXXX-3131,https://randomuser.me/api/portraits/men/87.jpg,AITS/TC/2023/3389,"Plot 12, Srinivasa Nagar, Medchal",Hyderabad,Telangana,500035,Aditya Naidu,Amulya Naidu,9318741327,Aditya Naidu,300000,2,ST,Hindu,Gond,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,6.78,8.59,2,Lateral Entry,TSLAT2583,2551,Hosteller,88000,55000,143000,SC/ST Post-Matric,45000,,Active
STU-02463,Nandini Raju,Female,2003-04-12,O+,9755181075,nandini.02463@student.aits.edu.in,23A81A030003,218461888720,XXXX-XXXX-3093,https://randomuser.me/api/portraits/women/88.jpg,AITS/TC/2023/7171,"Flat 501, Sai Krupa, LB Nagar",Hyderabad,Telangana,500042,Vijay Raju,Rachana Raju,9669918715,Vijay Raju,250000,1,BC-A,Hindu,Yadav,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.67,9.07,0,Management,,,Day Scholar,88000,0,88000,,0,,Active
STU-02464,Nandini Arora,Female,2004-03-03,O+,9774648517,nandini.02464@student.aits.edu.in,23A81A030004,966141213455,XXXX-XXXX-3065,https://randomuser.me/api/portraits/women/89.jpg,AITS/TC/2023/7890,"H.No 2-45, Main Road, Bachupally",Hyderabad,Telangana,500042,Praveen Arora,Lavanya Arora,9595113407,Praveen Arora,600000,2,SC,Hindu,Madiga,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,6.41,7.85,0,Management,,,Day Scholar,88000,0,88000,SC/ST Post-Matric,45000,,Active
STU-02465,Hemanth Pillai,Male,2003-01-15,AB-,9150466044,hemanth.02465@student.aits.edu.in,23A81A030005,718694666706,XXXX-XXXX-7139,https://randomuser.me/api/portraits/men/90.jpg,AITS/TC/2023/6741,"Door No 4-12, Near Temple",Vikarabad,Telangana,501101,Ranjith Pillai,Geethanjali Pillai,9645072865,Ranjith Pillai,1000000,3,OC,Hindu,Kapu,Indian,Urdu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,4.41,8.09,0,Lateral Entry,TSLAT5176,1786,Hosteller,88000,55000,143000,Merit,10000,,Active
STU-02466,Abhishek Kapoor,Male,2006-12-03,O+,9870773699,abhishek.02466@student.aits.edu.in,23A81A030006,618485907715,XXXX-XXXX-9953,https://randomuser.me/api/portraits/men/91.jpg,AITS/TC/2023/2108,"Flat 103, Sunrise Apartments, Ameerpet",Hyderabad,Telangana,500052,Nithish Kapoor,Urvashi Kapoor,9194937941,Nithish Kapoor,500000,1,BC-D,Hindu,Munnur Kapu,Indian,Hindi,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.67,8.56,0,EAMCET,TS40913,79908,Hosteller,88000,55000,143000,,0,,Active
STU-02467,Krishna Chowdary,Male,2004-07-27,O+,9289865356,krishna.02467@student.aits.edu.in,23A81A030007,219235040164,XXXX-XXXX-1156,https://randomuser.me/api/portraits/men/92.jpg,AITS/TC/2023/1067,"Flat 3A, Residency",Nalgonda,Telangana,508001,Tarun Chowdary,Yamini Chowdary,9713404455,Tarun Chowdary,400000,0,BC-C,Muslim,Laddaf,Indian,Tamil,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.4,7.14,0,Management,,,Hosteller,88000,55000,143000,,0,,Active
STU-02468,Bhargav Naidu,Male,2004-07-28,O+,9320391287,bhargav.02468@student.aits.edu.in,23A81A030008,192724351413,XXXX-XXXX-1885,https://randomuser.me/api/portraits/men/93.jpg,AITS/TC/2023/7666,"Door No 4-12, Near Temple",Medak,Telangana,502110,Mahesh Naidu,Swapna Naidu,9605581695,Mahesh Naidu,1000000,0,OBC,Muslim,Mughal,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,4.0,8.09,2,EAMCET,TS24504,37052,Day Scholar,88000,0,88000,Merit,10000,Route-6,Active
STU-02469,Venkat Kapoor,Male,2005-07-13,O+,9731353056,venkat.02469@student.aits.edu.in,23A81A030009,526206000576,XXXX-XXXX-3195,https://randomuser.me/api/portraits/men/94.jpg,AITS/TC/2023/4311,"Door No 4-12, Near Temple",Mahbubnagar,Telangana,509001,Harsha Kapoor,Dharani Kapoor,9209228841,Harsha Kapoor,400000,2,SC,Hindu,Arundhatiya,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,4.0,7.39,3,EAMCET,TS29298,78613,Day Scholar,88000,0,88000,SC/ST Post-Matric,45000,,Active
STU-02470,Revathi Hegde,Female,2004-04-12,O-,9733381100,revathi.02470@student.aits.edu.in,23A81A030010,310749774139,XXXX-XXXX-6720,https://randomuser.me/api/portraits/women/95.jpg,AITS/TC/2023/4495,"Flat 501, Sai Krupa, LB Nagar",Hyderabad,Telangana,500041,Manish Hegde,Geethanjali Hegde,9887803482,Manish Hegde,400000,1,SC,Hindu,Madiga,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,6.38,5.45,0,Management,,,Day Scholar,88000,0,88000,SC/ST Post-Matric,45000,Route-4,Active
STU-02471,Lahari Babu,Male,2005-03-18,A-,9657052612,lahari.02471@student.aits.edu.in,23A81A030011,805052173909,XXXX-XXXX-4687,https://randomuser.me/api/portraits/men/96.jpg,AITS/TC/2023/2847,"H.No 5-34, Mehdipatnam",Hyderabad,Telangana,500050,Rakesh Babu,Bhavana Babu,9933779452,Rakesh Babu,300000,2,BC-A,Hindu,Goud,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.59,6.54,0,EAMCET,TS46891,4523,Day Scholar,88000,0,88000,,0,Route-5,Active
STU-02472,Bhargav Kapoor,Male,2006-08-02,A-,9955285554,bhargav.02472@student.aits.edu.in,23A81A030012,275448352561,XXXX-XXXX-5904,https://randomuser.me/api/portraits/men/97.jpg,AITS/TC/2023/1008,"Door No 4-12, Near Temple",Nizamabad,Telangana,503001,Suresh Kapoor,Anjali Kapoor,9840944778,Suresh Kapoor,800000,2,BC-A,Hindu,Kummari,Indian,Urdu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.31,5.76,0,Lateral Entry,TSLAT7892,4161,Hosteller,88000,55000,143000,,0,,Active
STU-02473,Vidya Bhat,Female,2004-06-16,B+,9751343830,vidya.02473@student.aits.edu.in,23A81A030013,251534878252,XXXX-XXXX-9130,https://randomuser.me/api/portraits/women/98.jpg,AITS/TC/2023/7187,"Plot 8, Venkateshwara Colony, Sainikpuri",Hyderabad,Telangana,500068,Lokesh Bhat,Keerthi Bhat,9525729382,Lokesh Bhat,1500000,2,OC,Hindu,Reddy,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.98,6.9,0,EAMCET,TS45910,75633,Hosteller,88000,55000,143000,Merit,10000,,Active
STU-02474,Srikanth Naidu,Male,2004-11-21,O+,9359989187,srikanth.02474@student.aits.edu.in,23A81A030014,754623191954,XXXX-XXXX-3657,https://randomuser.me/api/portraits/men/99.jpg,AITS/TC/2023/8735,"Flat 304, Haritha Apartments, Miyapur",Hyderabad,Telangana,500028,Bhaskar Naidu,Rachana Naidu,9966050861,Bhaskar Naidu,1000000,1,SC,Hindu,Mala,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.41,6.77,0,NRI,,,Day Scholar,88000,0,88000,SC/ST Post-Matric,45000,,Active
STU-02475,Madhuri Yadav,Female,2006-02-07,AB+,9630508182,madhuri.02475@student.aits.edu.in,23A81A030015,706747951306,XXXX-XXXX-7422,https://randomuser.me/api/portraits/women/1.jpg,AITS/TC/2023/1376,"H.No 2-45, Main Road, Bachupally",Hyderabad,Telangana,500064,Girish Yadav,Fathima Yadav,9626425909,Girish Yadav,600000,2,OC,Hindu,Kamma,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.03,6.12,0,Management,,,Day Scholar,88000,0,88000,,0,,Active
STU-02476,Bhargavi Natarajan,Female,2004-01-11,O+,9140882139,bhargavi.02476@student.aits.edu.in,23A81A030016,915173281418,XXXX-XXXX-6375,https://randomuser.me/api/portraits/women/2.jpg,AITS/TC/2023/2622,"Flat 403, Green Valley, Quthbullapur",Hyderabad,Telangana,500087,Arjun Natarajan,Sreedevi Natarajan,9917494589,Arjun Natarajan,150000,1,BC-A,Hindu,Yadav,Indian,Urdu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.34,7.51,0,EAMCET,TS60494,10886,Hosteller,88000,55000,143000,EBC,20000,,Active
STU-02477,Suresh Kapoor,Male,2004-04-15,AB-,9260300719,suresh.02477@student.aits.edu.in,23A81A030017,607218820713,XXXX-XXXX-8912,https://randomuser.me/api/portraits/men/3.jpg,AITS/TC/2023/9662,"H.No 3-67, Dilsukhnagar",Hyderabad,Telangana,500070,Waseem Kapoor,Vani Kapoor,9490317125,Waseem Kapoor,300000,0,BC-C,Muslim,Dudekula,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,6.63,7.73,0,EAMCET,TS52253,9399,Hosteller,88000,55000,143000,,0,,Active
STU-02478,Eesha Goud,Female,2003-08-01,O+,9143521194,eesha.02478@student.aits.edu.in,23A81A030018,600763610491,XXXX-XXXX-5131,https://randomuser.me/api/portraits/women/4.jpg,AITS/TC/2023/4168,"Flat 3A, Residency",Yadadri,Telangana,508115,Trivikram Goud,Yamini Goud,9247427416,Trivikram Goud,1000000,2,BC-D,Hindu,Perika,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.62,6.82,3,NRI,,,Day Scholar,88000,0,88000,Merit,10000,,Active
STU-02479,Vani Patel,Female,2004-08-27,B+,9689741420,vani.02479@student.aits.edu.in,23A81A030019,205871900552,XXXX-XXXX-7218,https://randomuser.me/api/portraits/women/5.jpg,AITS/TC/2023/9212,"H.No 2-45, Main Road",Nalgonda,Telangana,508001,Aditya Patel,Bindhu Patel,9107073516,Aditya Patel,150000,2,BC-B,Hindu,Viswabrahmins,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.11,7.52,0,EAMCET,TS63450,39312,Day Scholar,88000,0,88000,EBC,20000,,Active
STU-02480,Vidya Chowdary,Female,2004-12-03,O-,9876923249,vidya.02480@student.aits.edu.in,23A81A030020,133760387322,XXXX-XXXX-3974,https://randomuser.me/api/portraits/women/6.jpg,AITS/TC/2023/6167,"Plot 7, Colony Road",Guntur,Andhra Pradesh,522001,Aakash Chowdary,Revathi Chowdary,9316086890,Aakash Chowdary,1000000,2,OC,Hindu,Kapu,Indian,Kannada,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.42,8.32,0,EAMCET,TS83291,8148,Day Scholar,88000,0,88000,Merit,10000,,Active
STU-02481,Qasim Chowdary,Male,2003-08-06,B+,9724451377,qasim.02481@student.aits.edu.in,23A81A030021,812780141902,XXXX-XXXX-4023,https://randomuser.me/api/portraits/men/7.jpg,AITS/TC/2023/5004,"Plot 8, Venkateshwara Colony, Sainikpuri",Hyderabad,Telangana,500064,Ranjith Chowdary,Sreedevi Chowdary,9670388435,Ranjith Chowdary,200000,0,OC,Hindu,Komati,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.02,7.53,0,EAMCET,TS52902,19139,Day Scholar,88000,0,88000,,0,Route-3,Active
STU-02482,Krishna Murthy,Male,2006-02-21,A+,9252226028,krishna.02482@student.aits.edu.in,23A81A030022,195204214229,XXXX-XXXX-3231,https://randomuser.me/api/portraits/men/8.jpg,AITS/TC/2023/1564,"Flat 3A, Residency",Nellore,Andhra Pradesh,524001,Bhaskar Murthy,Sravani Murthy,9984995260,Bhaskar Murthy,200000,0,OC,Hindu,Komati,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.25,9.2,0,Management,,,Hosteller,88000,55000,143000,,0,,Active
STU-02483,Waseem Chowdary,Male,2006-10-21,O-,9877122607,waseem.02483@student.aits.edu.in,23A81A030023,226536199689,XXXX-XXXX-6268,https://randomuser.me/api/portraits/men/9.jpg,AITS/TC/2023/2860,"Plot 22, Nagendra Nagar, Nacharam",Hyderabad,Telangana,500090,Vamsi Chowdary,Bhavana Chowdary,9844893112,Vamsi Chowdary,200000,2,SC,Hindu,Adi Andhra,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.12,5.97,0,EAMCET,TS24061,22697,Hosteller,88000,55000,143000,SC/ST Post-Matric,45000,,Active
STU-02484,Nithish Malhotra,Male,2004-01-17,A+,9295104223,nithish.02484@student.aits.edu.in,23A81A030024,612798820323,XXXX-XXXX-1680,https://randomuser.me/api/portraits/men/10.jpg,AITS/TC/2023/9219,"Flat 103, Sunrise Apartments, Ameerpet",Hyderabad,Telangana,500041,Uday Malhotra,Anjali Malhotra,9571183410,Uday Malhotra,1500000,1,OC,Hindu,Reddy,Indian,Urdu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.34,7.59,0,EAMCET,TS88684,13222,Day Scholar,88000,0,88000,Merit,10000,,Active
STU-02485,Vamsi Natarajan,Male,2004-07-03,A+,9145238148,vamsi.02485@student.aits.edu.in,23A81A030025,484683131885,XXXX-XXXX-4725,https://randomuser.me/api/portraits/men/11.jpg,AITS/TC/2023/6044,"H.No 7-23, AS Rao Nagar",Hyderabad,Telangana,500053,Aakash Natarajan,Mounika Natarajan,9976759348,Aakash Natarajan,250000,1,SC,Hindu,Arundhatiya,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,6.16,8.75,0,EAMCET,TS71997,8335,Hosteller,88000,55000,143000,SC/ST Post-Matric,45000,,Active
STU-02486,Arjun Tripathi,Male,2006-08-18,A+,9307497124,arjun.02486@student.aits.edu.in,23A81A030026,904688109492,XXXX-XXXX-7909,https://randomuser.me/api/portraits/men/12.jpg,AITS/TC/2023/6912,"Door No 4-12, Near Temple",Mancherial,Telangana,504208,Sai Tripathi,Kavya Tripathi,9777898434,Sai Tripathi,500000,1,BC-A,Hindu,Kummari,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,6.56,8.32,0,EAMCET,TS81478,49641,Day Scholar,88000,0,88000,,0,,Active
STU-02487,Durga Raju,Male,2003-02-02,O+,9971507535,durga.02487@student.aits.edu.in,23A81A030027,528249890404,XXXX-XXXX-2694,https://randomuser.me/api/portraits/men/13.jpg,AITS/TC/2023/7293,"H.No 4-56/2, Near Water Tank, Alwal",Hyderabad,Telangana,500041,Kiran Raju,Ashwini Raju,9322000821,Kiran Raju,500000,1,BC-A,Hindu,Yadav,Indian,Tamil,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.15,7.37,0,EAMCET,TS52189,62198,Hosteller,88000,55000,143000,,0,,Active
STU-02488,Chaitanya Kaur,Male,2006-01-27,AB-,9659119622,chaitanya.02488@student.aits.edu.in,23A81A030028,367652130095,XXXX-XXXX-5269,https://randomuser.me/api/portraits/men/14.jpg,AITS/TC/2023/2569,"Flat 205, Ramdev Residency, Uppal",Hyderabad,Telangana,500017,Eswar Kaur,Bhargavi Kaur,9663599958,Eswar Kaur,200000,1,SC,Hindu,Madiga,Indian,Kannada,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.28,6.79,0,EAMCET,TS46792,54833,Day Scholar,88000,0,88000,SC/ST Post-Matric,45000,Route-6,Active
STU-02489,Prashanth Varma,Male,2005-09-08,O+,9302520194,prashanth.02489@student.aits.edu.in,23A81A030029,811314027700,XXXX-XXXX-5984,https://randomuser.me/api/portraits/men/15.jpg,AITS/TC/2023/1382,"Flat 205, Ramdev Residency, Uppal",Hyderabad,Telangana,500033,Waseem Varma,Tanuja Varma,9762710423,Waseem Varma,250000,1,BC-A,Hindu,Padmasali,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,5.2,5.67,0,EAMCET,TS58432,70912,Day Scholar,88000,0,88000,,0,,Active
STU-02490,Swapna Varma,Female,2006-04-27,O-,9941879513,swapna.02490@student.aits.edu.in,23A81A030030,790086086950,XXXX-XXXX-9070,https://randomuser.me/api/portraits/women/16.jpg,AITS/TC/2023/5895,"Flat 103, Sunrise Apartments, Ameerpet",Hyderabad,Telangana,500094,Balu Varma,Yamini Varma,9595226722,Balu Varma,1000000,2,BC-B,Hindu,Beri Chetty,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.36,6.89,0,EAMCET,TS85269,8538,Hosteller,88000,55000,143000,Merit,10000,,Active
STU-02491,Yamini Sharma,Female,2006-07-06,B+,9780103213,yamini.02491@student.aits.edu.in,23A81A030031,127192194598,XXXX-XXXX-5454,https://randomuser.me/api/portraits/women/17.jpg,AITS/TC/2023/8457,"Flat 3A, Residency",Kurnool,Andhra Pradesh,518001,Aarav Sharma,Pavani Sharma,9102004197,Aarav Sharma,600000,1,OC,Hindu,Reddy,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.08,5.42,0,Management,,,Hosteller,88000,55000,143000,,0,,Active
STU-02492,Kavya Pandey,Female,2004-01-15,A-,9807533470,kavya.02492@student.aits.edu.in,23A81A030032,387810291024,XXXX-XXXX-2884,https://randomuser.me/api/portraits/women/18.jpg,AITS/TC/2023/1918,"Flat 403, Green Valley, Quthbullapur",Hyderabad,Telangana,500025,Amarnath Pandey,Niharika Pandey,9933787938,Amarnath Pandey,200000,1,OBC,Muslim,Syed,Indian,Urdu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,7.32,7.14,0,NRI,,,Day Scholar,88000,0,88000,,0,Route-4,Active
STU-02493,Hema Gupta,Female,2004-02-28,AB+,9665709945,hema.02493@student.aits.edu.in,23A81A030033,572371978515,XXXX-XXXX-5623,https://randomuser.me/api/portraits/women/19.jpg,AITS/TC/2023/2623,"Plot 22, Nagendra Nagar, Nacharam",Hyderabad,Telangana,500050,Pavan Gupta,Keerthi Gupta,9319211918,Pavan Gupta,200000,1,BC-A,Hindu,Goud,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.04,8.03,0,NRI,,,Day Scholar,88000,0,88000,EBC,20000,,Active
STU-02494,Tanuja Rao,Female,2006-08-09,O+,9695648406,tanuja.02494@student.aits.edu.in,23A81A030034,342729733561,XXXX-XXXX-9366,https://randomuser.me/api/portraits/women/20.jpg,AITS/TC/2023/6979,"H.No 2-45, Main Road, Bachupally",Hyderabad,Telangana,500017,Rohith Rao,Anusha Rao,9136966014,Rohith Rao,250000,2,BC-D,Hindu,Mudiraj,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.84,7.84,0,EAMCET,TS63022,23745,Day Scholar,88000,0,88000,,0,,Active
STU-02495,Manish Bhat,Male,2003-02-24,O+,9912199153,manish.02495@student.aits.edu.in,23A81A030035,574617764722,XXXX-XXXX-8348,https://randomuser.me/api/portraits/men/21.jpg,AITS/TC/2023/2284,"Flat 201, Sri Sai Residency, Kompally",Hyderabad,Telangana,500065,Aakash Bhat,Sravanthi Bhat,9362735331,Aakash Bhat,600000,1,BC-D,Hindu,Perika,Indian,Kannada,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.26,6.22,0,EAMCET,TS87259,20399,Day Scholar,88000,0,88000,,0,Route-9,Active
STU-02496,Omkar Pillai,Male,2006-04-11,AB-,9592366921,omkar.02496@student.aits.edu.in,23A81A030036,167082160892,XXXX-XXXX-4229,https://randomuser.me/api/portraits/men/22.jpg,AITS/TC/2023/8383,"H.No 2-45, Main Road",Jagtial,Telangana,505327,Krishna Pillai,Sreedevi Pillai,9487082650,Krishna Pillai,1000000,3,OC,Hindu,Velama,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.83,5.02,0,NRI,,,Hosteller,88000,55000,143000,Merit,10000,,Active
STU-02497,Prasanna Patel,Female,2006-08-12,A-,9680721836,prasanna.02497@student.aits.edu.in,23A81A030037,728206050117,XXXX-XXXX-4206,https://randomuser.me/api/portraits/women/23.jpg,AITS/TC/2023/6124,"Flat 103, Sunrise Apartments, Ameerpet",Hyderabad,Telangana,500078,Venkat Patel,Bindhu Patel,9998607698,Venkat Patel,600000,1,OC,Hindu,Velama,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,6.99,8.15,0,EAMCET,TS96698,36808,Day Scholar,88000,0,88000,,0,,Active
STU-02498,Rohith Sharma,Male,2003-08-04,B+,9624536027,rohith.02498@student.aits.edu.in,23A81A030038,514192520150,XXXX-XXXX-5046,https://randomuser.me/api/portraits/men/24.jpg,AITS/TC/2023/4822,"Flat 201, Sri Sai Residency, Kompally",Hyderabad,Telangana,500034,Nithish Sharma,Mounika Sharma,9678711140,Nithish Sharma,600000,2,OC,Hindu,Kamma,Indian,Telugu,B.Tech,EEE,dept-eee,EEE,Electrical & Electronics Engineering,A03,2023,2027,3,A,5,8.02,7.24,0,NRI,,,Day Scholar,88000,0,88000,,0,,Active
